name,lat,lon,分類,説明,住所,備考
鑓水小学校,35.6132589745298,139.3630138987295,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,鑓水2－74
第一中学校,35.66997994948416,139.3616699382516,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,石川町2957－1
第二中学校,35.67067359880182,139.31518640826874,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,中野上町4－28－1
第四中学校,35.66612999466551,139.32054747952202,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,元本郷町2－21－1
第五中学校,35.66144733125214,139.344148033693,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,明神町4－19－1
第六中学校,35.65353300168999,139.33001958147864,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,上野町97
第七中学校,35.65047300445806,139.31628154198825,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,散田町2－2－1
ひよどり山中学校,35.67551501662341,139.33861125613043,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,暁町3－1－1
甲ノ原中学校,35.68275611856887,139.32180446461126,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,中野町2639－2
石川中学校,35.68372735882435,139.3574278907882,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,久保山町2－55
横山中学校,35.64885054386831,139.30271470977698,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,散田町5－22－36
長房中学校,35.658148031290956,139.28797767034365,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,長房町1041－1
館小中学校　分校舎,35.62785510714112,139.29094040993468,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,館町2786
椚田中学校,35.63414831310323,139.30794284003662,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,椚田町172
元八王子中学校,35.67230841065112,139.2935435977496,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,大楽寺町415
四谷中学校,35.67756681016113,139.29611883840195,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,四谷町555
横川中学校,35.66866505059513,139.3054726490411,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,横川町364
城山中学校,35.66937060763828,139.28199444074744,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,川町792－2
恩方中学校,35.669923411888036,139.24264875540283,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,上恩方町11
川口中学校,35.69391016859518,139.2840277430132,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,川口町2555
楢原中学校,35.67869647183117,139.31396723552638,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,楢原町1235
加住小中学校　分校舎,35.70426032164198,139.31415944274303,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,宮下町108－7
由井中学校,35.64503575503092,139.33983054471364,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,片倉町553
